soc_id	var_id	code	category	title	definition	pref_name_for_society	glottocode	Lat	Long	description	name	region	eco_id	eco_code
SCCS160	SCCS1723	21	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Haitians	hait1244	18.83	-72.17	few poor	few poor	Caribbean	PrecipitationPredictability	0.654885925
SCCS161	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Callinago	isla1278	15.41	-61.27	missing data	missing data	Caribbean	PrecipitationPredictability	0.637897047
SCCS162	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Warao	wara1303	9.08	-62	missing data	missing data	Northern South America	PrecipitationPredictability	0.776031139
SCCS163	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Yanomami	yano1261	2.42	-65	absence of poor	absence of poor	Northern South America	PrecipitationPredictability	0.692074174
SCCS164	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Barama River Carib	mura1272	7.42	-60.17	missing data	missing data	Northern South America	PrecipitationPredictability	0.797256885
SCCS165	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Saramaccan	sara1340	3.5	-55.75	absence of poor	absence of poor	Northern South America	PrecipitationPredictability	0.726687272
SCCS166	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Munduruku	mund1330	-6.5	-56.5	absence of poor	absence of poor	Brazil	PrecipitationPredictability	0.731623317
SCCS167	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Cubeo	cube1242	1.25	-70.5	absence of poor	absence of poor	Western South America	PrecipitationPredictability	0.816894928
SCCS168	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Chachi	chac1249	1	-79	missing data	missing data	Western South America	PrecipitationPredictability	0.730143807
SCCS169	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Shuar	shua1257	-3	-78	absence of poor	absence of poor	Western South America	PrecipitationPredictability	0.713244058
SCCS17	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Igbo	nucl1417	5.5	7.33	missing data	missing data	West Tropical Africa	PrecipitationPredictability	0.705665753
SCCS170	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Amahuaca	amah1246	-10.33	-72.25	missing data	missing data	Western South America	PrecipitationPredictability	0.726753273
SCCS171	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Inca	cusc1236	-13.5	-72	missing data	missing data	Western South America	PrecipitationPredictability	0.820655606
SCCS172	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Aymara	cent2142	-16	-65.75	presence of poor, no information on percentage	presence of poor, no information on percentage	Western South America	PrecipitationPredictability	0.658866592
SCCS173	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Sirionó	siri1273	-14.5	-63.5	absence of poor	absence of poor	Western South America	PrecipitationPredictability	0.627940061
SCCS174	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Nambikwara	sout2994	-13	-58.75	missing data	missing data	Brazil	PrecipitationPredictability	0.622984362
SCCS175	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Trumai	trum1247	-11.83	-53.67	absence of poor	absence of poor	Brazil	PrecipitationPredictability	0.616533436
SCCS176	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Canela	cane1242	-6.5	-46	absence of poor	absence of poor	Brazil	PrecipitationPredictability	0.642582099
SCCS177	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Tupinambá	tupi1273	-22.79	-44.5	missing data	missing data	Brazil	PrecipitationPredictability	0.650196306
SCCS178	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Aimoré	kren1239	-19	-42.5	missing data	missing data	Brazil	PrecipitationPredictability	0.63552174
SCCS179	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Shavante	xava1240	-13.5	-51.5	absence of poor	absence of poor	Brazil	PrecipitationPredictability	0.585009656
SCCS18	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Fon	fonn1241	7.2	1.91	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.672336889
SCCS180	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Aweikoma	xokl1240	-28	-50	absence of poor	absence of poor	Brazil	PrecipitationPredictability	0.684641439
SCCS181	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Cayua	mbya1239	-23.5	-55	missing data	missing data	Brazil	PrecipitationPredictability	0.617101167
SCCS182	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Lengua	nort2971	-23	-58.5	missing data	missing data	Southern South America	PrecipitationPredictability	0.608324256
SCCS183	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Abipón	abip1241	-28	-59.5	missing data	missing data	Southern South America	PrecipitationPredictability	0.618586444
SCCS184	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Mapuche	mapu1245	-38.5	-72.58	presence of poor, no information on percentage	presence of poor, no information on percentage	Southern South America	PrecipitationPredictability	0.614944272
SCCS185	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Tehuelche	tehu1242	-40.5	-68	missing data	missing data	Southern South America	PrecipitationPredictability	0.61734263
SCCS186	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Yahgan	yama1264	-55.5	-69.5	absence of poor	absence of poor	Southern South America	PrecipitationPredictability	0.817754903
SCCS19	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Ashanti	asan1239	7	-1.5	missing data	missing data	West Tropical Africa	PrecipitationPredictability	0.696104421
SCCS2	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	!Kung	juho1239	-19.83	20.58	absence of poor	absence of poor	Southern Africa	PrecipitationPredictability	0.476176944
SCCS20	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Mende	mend1266	7.83	-12	missing data	missing data	West Tropical Africa	PrecipitationPredictability	0.697608287
SCCS21	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Wolof	nucl1347	13.75	-15.33	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.550238113
SCCS22	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Bambara	bamb1269	12.5	-7	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.645309212
SCCS23	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Tallensi	taln1239	10.66	-0.57	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.634377422
SCCS24	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Songhai	koyr1242	16.58	-1.67	missing data	missing data	West Tropical Africa	PrecipitationPredictability	0.579141479
SCCS25	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Wodaabe Fulani	boro1274	15	7.5	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.580981932
SCCS26	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Zazzagawa Hausa	haus1257	10.5	7.5	presence of poor, no information on percentage	presence of poor, no information on percentage	West Tropical Africa	PrecipitationPredictability	0.626720364
SCCS27	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Masa	masa1322	10.5	15.5	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.651249858
SCCS28	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Azande	zand1248	5.08	28.25	absence of poor	absence of poor	Northeast Tropical Africa	PrecipitationPredictability	0.706924385
SCCS29	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Fur	furr1244	13.5	25.5	presence of poor, no information on percentage	presence of poor, no information on percentage	Northeast Tropical Africa	PrecipitationPredictability	0.555693274
SCCS3	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Tsonga	tson1249	-25.83	32.33	presence of poor, no information on percentage	presence of poor, no information on percentage	South Tropical Africa	PrecipitationPredictability	0.634970748
SCCS30	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Otoro	otor1240	11.33	30.67	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.654283409
SCCS31	SCCS1723	20	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Shilluk	shil1265	9.75	31.5	presence of poor, no information on percentage	presence of poor, no information on percentage	Northeast Tropical Africa	PrecipitationPredictability	0.684027611
SCCS32	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Mao	hozo1236	9.27	34.67	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.633592306
SCCS33	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Kafa	kafa1242	7.27	36.5	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.583572143
SCCS34	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Maasi	masa1300	-3.5	36.75	missing data	missing data	East Tropical Africa	PrecipitationPredictability	0.696066264
SCCS35	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Konso	kons1243	5.25	37.5	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.555400858
SCCS36	SCCS1723	10	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Somali (Dolbahanta)	nort3051	9	47.25	absence of poor	absence of poor	Northeast Tropical Africa	PrecipitationPredictability	0.59800992100000006
SCCS37	SCCS1723	21	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Amhara	amha1245	12.5	37.75	few poor	few poor	Northeast Tropical Africa	PrecipitationPredictability	0.519560893
SCCS38	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Blin	bili1260	15.75	38.75	missing data	missing data	Northeast Tropical Africa	PrecipitationPredictability	0.525404796
SCCS39	SCCS1723	NA	Subsistence, Kinship, Politics	Number of Poor	Lang, H. (1998). CONAN: An electronic code-text data-base for cross-cultural studies. World Cultures, 9(2), 13-56.	Barabra	kenu1236	23	39.11	missing data	missing data	Arabian Peninsula	PrecipitationPredictability	0.249339973
